sampleID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224
S_15277555,0.62995577,0.04711266,0.34485546,0.5840619,0,0.04524895,0.3446318,0.08347671,0.06382817,0.0417312,0.004304727,0.004417614,0.5436747,0.045233246,0.002164988,0.09536486,1.5771755,0.7682886,0.02867919,0.120802395,0.4942064,0.41497597,0,0.082517594,0.25288427,0.2259528,0,0.22208582,0.007109497,0.019836927,0.40413192,0.6664246,0.007294746,3.3314435,0.23200741,0.80469596,1.841972,0.004732472,1.4095539,0,0.18138188,0.2997766,0.11970877,0.6441018,0.45564866,1.2982037,0.12565368,0.82226276,1.9592811,0.8398133,0.105660655,0.001831712,0.05518953,0,0.3654255,0.001460867,0.29038817,3.722115,0.088934205,1.2241676,0.28120545,0,0.08577629,0.041516356,0.31985617,0,0.20305365,0,0.04334241,0.17464834,0.001690367,0.004459093,0.17290673,0.7201508,0.13435313,1.1896847,1.057597,0.64927447,0.9321459,0.101251036,0.021532154,0.96092254,2.1738522,0.49555787,0.7130569,0,0.23645772,0,0.026928619,1.2665645,0,0.15284152,0.003550278,0,0.74430084,2.0538952,1.3304098,1.5558425,0.009353855,0.6452434,0.18377087,0.0985938,0.2934741,0.39717978,0.13948356,0.3581614,0.87734705,0.6896052,0.1261041,0.000768826,0.5053124,0,1.1371636,0.437083,0.23138909,0.6255631,0.37417245,0,0,0.08497856,0.07196904,0.40210226,0.00416972,0.08944741,0.10933288,9.552809,0.15229598,0.12147423,0.015803764,0.734548,0.13278677,0.26674205,0.039791103,0.014452485,1.7223719,0.17581381,0.5023408,2.272009,0.14327867,0.30249155,0.26102522,0.012557915,0.8891452,0.029324397,0.13800475,0.05936001,0,0.6049116,0.03609781,0.012167354,0.26726502,0,0.34534895,3.0015912,0.9224677,0.07239328,0.24893804,0.5649824,0.44295475,0,0.44187152,1.0444627,0.24909739,0.005194635,0,1.8306651,0,0,0.160336,2.2247348,0.5550226,0,4.544758,0.24115595,0.28561276,2.8444078,0.16930999,0.44187093,2.7580507,0.04437149,0,0,0.47722027,0.5167734,0.7562966,0.25272724,0.23872508,0.07247162,0,0.3817314,1.2327936,0.49215582,0.860072,0.00327554,0.36350566,0.83080894,1.014977,0.23292612,1.0238771,0.3603813,1.6789682,0.029239831,0.94964033,0.13151284,0.11644895,0.06311335,0,0,0.036390983,0.7717216,0.21544732,0.027339572,0.14805986,0,0.032520767,0.73817116,0,0.20854944,0.004128466,1.8830215,0.8416008,0.64259297,0,0.17888018
S_15277556,0.38697156,0.025366098,0.51492935,0.14381881,0.006075032,0.011005455,0.45739737,0.086156085,0.06256944,0.003159568,0.027618665,0,0.39559495,0.12553191,0,0.24754994,0.9484243,0.30180395,0.087392464,0.1393899,0.35504624,0.3097594,0.001418956,0.122288,0.055796128,0.3794905,0,0.35728094,0.031419147,0.022483509,0.04940635,0.265197,0.044655606,3.4449556,0.112195484,0.5143596,1.2207344,0.00179364,1.1967045,0,0.28698575,0.11849737,0.036183685,0.67642874,0.28319648,1.547257,0.19999401,0.808444,1.5863444,0.9026673,0.11541809,0,0,0,0.030809464,0,0.38173875,3.198456,0.15529288,1.2333544,0.48325104,0,0.5288196,0.018463116,0.18365934,0,0.18357755,0.047576312,0.06493027,0.14075316,0,0.003945241,0.17805398,0.49222565,0.4497512,0.758376,1.3437867,0.7768938,1.0414963,0.5513957,0.08236608,0.6020325,1.2729014,0.46884888,0.45118934,0,0.009449393,0,0,0.9139987,0,0.16383915,0,0,0.76556444,1.1270995,1.0516646,1.8775804,0,0.761158,0.1815717,0.051341552,0.113589466,1.0259522,0.050097175,0.38792855,0.9473926,0.4240936,0.13883646,0,0.37990507,0,0.45835504,0.48953173,0.64211124,0.43385485,0.28636885,0,0,0.008775452,0,0.13674009,0.00845308,0,0.027627677,8.960013,0.054959267,0.04778037,0.016923215,0.41663706,0.21364531,0.19069162,0.011689298,0.08553149,0.43696097,0.040686343,0.47872233,1.3283215,0.22481605,0.08971342,0.29064828,0.060700763,0.7741394,0.022805812,0.001713185,0.09870717,0.013919212,0.5130345,0.061625987,0.008610721,0.48128602,0,0.17481627,2.3594058,0.5682349,0.24525708,0.096998155,0.099893086,0.2923933,0.000407609,0.5525775,0.9377304,0.2662008,0,0.010523441,1.3976502,0,0.008130722,0.13402379,0.6914938,0.2754509,0,3.083434,0.9114932,0.026669508,2.3080568,0.23062782,0.27835795,2.4443946,0.05955843,0,0.023438785,0.57002497,0.6175717,0.6621959,0.17503999,0.09384864,0.001514756,0,0.19806084,0.7027254,0.13730328,0.32204926,0.014521309,0.15968192,0.47035527,0.94621104,0.12730171,1.1036184,0.5627062,0.76925147,0.005231343,0.8313144,0.09496079,0.20433119,0.32099843,0,0,0.0429225,0.39784828,0.12639694,0,0.046115987,0.010117678,0.030915668,0.14520468,0,0.21317837,0.018489687,0.66304654,0.66802067,0.46543363,0,0.35095218
S_15277557,0.62598985,0.1529788,0.2423538,0.32278186,0,0.007402199,0.21152858,0.043138668,0.047759227,0.000434703,0.008303746,0.052394897,0.41854805,0.23737833,0,0.3121601,1.03416,0.57995653,0.017225098,0.04577657,0.7340024,0.48009372,0,0.10889639,0.08529139,0.59659094,0,0.22436637,0.04673014,0.0561573,0.37330008,0.3319819,0,2.9836392,0.13709843,0.48194247,1.2380013,0.013374131,0.62410337,0.002953561,0.20812106,0.26712605,0.010468368,0.68666136,0.27022392,1.6673595,0.16908957,1.6014541,1.3956267,1.1280165,0.21820009,0,0,0,0.13972624,0.001100965,0.31916925,3.5082304,0.019298568,0.925161,0.4491257,0,0.3918988,0.009564416,0.15315236,0.027425522,0.30742678,0.068387225,0.09114069,0.30322117,0,0.023673465,0.278963,0.690788,0.2693295,0.65101016,1.1611606,0.70143104,0.90904194,0.24879633,0.26379225,0.87743455,1.8829482,0.5611927,0.60145575,0.000969634,0.09791836,0,0.004981984,1.8440472,0,0.060629062,0,0,0.5703468,1.8139726,0.847695,1.8680856,0.04215325,0.6025033,0.11374092,0.13472012,0.092337884,1.5176324,0.028373377,0.52425224,0.6640605,0.35974437,0.1671697,0.15321408,0.17391865,0,0.34101385,0.2744461,0.46760598,0.47160947,0.56920165,0,0,0.057310745,0.05166449,0.108680695,0,0,0.043661993,8.336218,0.04140599,0.30086875,0.054486353,0.38199484,0.029638158,0.24791439,0.002007981,0.01240615,0.8063901,0.037802998,0.5241251,1.7522349,0.13046499,0.17203082,0.12596072,0.017079573,1.6024463,0.084524766,0.029599685,0.23472857,0.08775712,0.27283543,0.051023073,0,0.53146976,0,0.28780007,2.763809,0.48634046,0.09743051,0.12196413,0.23331225,0.48544008,0,0.586753,0.5294541,0.29827958,0,0.000424349,1.5092553,0,0.00391922,0.1236068,1.144086,0.28801185,0,4.0084934,0.58564806,0.17547506,2.6604993,0.15856753,0.18916675,3.1023343,0.008324087,0,0.010620121,1.127111,0.7128939,0.7180852,0.26912138,0.050794486,0.047273763,0,0.06475624,0.7133646,0.33795258,0.11672496,0.02741565,0.37388408,0.49910963,0.74670035,0.23842557,1.205005,0.47172958,0.81720114,0.025920087,0.87999016,0.14716497,0.31806126,0.06141205,0,0.001457927,0,0.4983404,0.07582301,0.1396874,0.07275383,0,0.001950414,0.78677213,0,0.16101797,0.001085566,0.4496885,0.64685524,0.72924083,0,0.50089335
S_15277558,0.8861439,0.2135067,0.36011782,0.40428457,0,0,0.08743942,0.10230847,0.31677797,0,0.005410953,0.01845186,0.59940535,0.102763146,0,0.2997439,0.739799,0.24779949,0.15094787,0.049206592,0.9618921,0.4390841,0.015854765,0.0814222,0.14257002,0.8856511,0,0,0.00976133,0.13823773,0.42496184,0.40305963,0.030471653,3.8203068,0.20808563,0.7410772,0.75565416,0.043653276,1.6307292,0,0.24525341,0.41560724,0.013859299,0.5443702,0.35585225,1.3058549,0.2991459,1.2940803,1.2978102,1.5197481,0.11227025,0.492682,0.0163443,0,0.124277785,0,0.037628345,3.8211591,0.080799624,0.629089,0.21895187,0,0.12013035,0.048151053,0.23052838,0.06336643,0.28722367,0,0.18093579,0.029440362,0.005716303,0.005358629,0.14925349,0.95463634,0.42959368,0.29986802,2.0327506,0.94924873,0.9400243,0.16015875,0.13360828,1.3300613,1.8593131,0.5419611,1.0856481,0.02068658,0.15813111,0,0.19535236,1.464153,0,0.0747244,0.00029996,0.028855609,1.1209793,2.1676583,1.7569447,2.0857809,0,1.2789898,0.13752232,0.021121629,0.17514063,0.8746344,0.102549516,0.9501369,1.1156204,0.7162587,0.19222964,0.09375389,0.22443137,0.016240368,0.7988332,0.044961356,0.01689293,0.6805895,0.51537573,0,0.004572265,0.003432653,0.00947066,0.042788204,0,0.07666698,0.05007703,8.336625,0.19490975,0.044590473,0.02002368,0.4321576,0.013706036,0.09415163,0,0,1.473121,0.1512259,0.40927657,1.4073533,0.043106664,0.247418,0.30661833,0.004627994,1.0416391,0.042993546,0,0.06722513,0,0.4586505,0.004722074,0,0.061613698,0,0.8537687,2.9190693,0.7768657,0.056018237,0.32780573,0.07979123,0.70287293,0,0.41618043,0.84287524,0.18645361,0,0.002292369,1.9808189,0,0.00418203,0.045594793,1.8891145,0.4109733,0,4.209909,0.021808766,0.26807582,2.377849,0.29571453,0.2857042,2.6221159,0.30426684,0,0.01465751,0.30575192,0.6973814,0.87048465,0.33003256,0.08261928,0.019259997,0.26452878,0.086329006,1.4128504,0.49404636,1.0275699,0,0.43186122,0.6053294,1.1931778,0.6613754,1.4983128,0.26876214,1.8407551,0.07836727,0.12033584,0.07116719,0.16634199,0.32723644,0,0,0.021546612,0.9265689,0.19757216,0,0.1382301,0,0.03858037,0.8307788,0,0.014253745,0,0.7751541,0.5785205,0.6938487,0,0.22656499
S_15277559,0.7887583,0.001472789,0.31523454,0.4747838,0.00604347,0.002079405,0.3008799,0.06794898,0.029675882,0.001980722,0,0.020058343,0.33565053,0.1377811,0,0.24101055,1.22967,0.554242,0.031684317,0.12173774,0.5153718,0.50977886,0.007885627,0.039672058,0.3363148,0.6830456,0.07239767,0.15227164,0.04290203,0.06937505,0.1905067,0.77531147,0.14818498,2.9458375,0.2892381,0.7669692,1.4637207,0.19203492,1.8284637,0,0.25822452,0.08410971,0.081364796,0.39607987,0.33893678,1.5563004,0.08021783,1.163347,1.9478297,0.93930864,0.097423404,0.008259182,0.038927507,0,0.06629214,0,0.75607836,3.7628345,0.29432246,1.0967783,0.25456977,0,0.19764988,0,0.23617819,0.000739664,0.20935178,0,0.23026125,0.15810125,0,0.017410206,0.3036791,0.53630084,0.6452519,0.8164717,1.1411613,0.4766043,0.6792495,0.5359549,0.0941056,0.89381766,1.8607262,0.48471823,0.45211107,0,0.2768248,0.001087897,0,1.2601902,0,0.15037599,0,0,0.97309244,1.543369,1.0787379,2.1770825,0.006549964,1.297449,0.06839231,0.033282343,0.15038854,0.7745297,0.05646073,0.43123,0.94283223,0.26334816,0.13161187,0,0.62892956,0,0.4476418,0.13996139,0.23725629,0.65932405,0.24852535,0,0,0.20423101,0.012721701,0.24048705,0,0.06808296,0.078318335,8.964303,0.13533416,0.18141219,0.085810244,0.20028895,0.020992016,0.2174397,0.010044929,0.00563961,1.0298462,0.09377758,0.74203336,1.7586595,0.12072783,0.06753479,0.37332144,0.06702397,0.6664268,0.20328161,0.07985264,0.15617514,0.019562151,0.20893463,0.12096621,0,0.41552895,0,0.39089322,2.5643902,1.206445,0.111692935,0.26750097,0.18145199,0.4585718,0,0.24987721,0.5420464,0.43148753,0,0.007040967,1.4658533,0,0.015007518,0.10584059,0.8366849,0.5239512,0,3.3223965,0.31392583,0.09382251,2.7394917,0.083200924,0.4371351,2.5057678,0.003997695,0,0,0.25907707,0.5677816,0.6173774,0.3877206,0.13170475,0.038777735,0,0.187709,0.8508252,0.27099672,0.80399144,0.004471618,0.23027134,0.6079171,0.839185,0.30677578,1.443631,0.13299076,0.9637947,0.09837137,0.33888993,0.061808206,0.08104953,0.09177255,0,0.032265633,0.041216813,0.8747099,0.0647218,0.007718839,0.10746256,0,0.09327615,0.38496733,0,0.069813415,0.015123455,1.8083786,0.70195746,0.65097576,0,0.35653678
S_15277560,0.6627671,0.15815905,0.04809103,0.073102616,0,0.02781074,0.30659264,0.014435463,0.14264035,0,0.10776153,0.052342176,0.68115115,0.109800495,0,0.13483064,0.70184606,0.06868154,0.000824495,0.21130903,0.63909227,0.44370914,0.003009585,0.19714315,0.35349983,0.9937137,0,0,0.07790784,0.011817502,0.36308268,0.39386287,0.051117584,3.3647637,0.14512706,0.519822,0.39689043,0,1.1868087,0,0.16290799,0.3513734,0.0270864,0.31969163,0.49434075,1.0514799,0.15856479,2.1559682,1.4300475,1.2303886,0.06683504,0.029405799,0,0,0.019815523,0.004330383,0.14032166,3.826006,0.15974623,0.7660597,0.3007515,0,0.55743563,0.004928962,0.023240358,0.004539765,0.40574458,0,0.13330144,0.21453044,0.005938693,0.01335915,0.37788048,0.47478774,0.61186135,0.35180017,1.4892431,0.565513,0.96825737,0.2636309,0.32268146,0.71073073,1.2393333,0.28793713,0.19203934,0,0.038658738,0,0.037722982,1.0738708,0.005844711,0.033790424,0.005285489,0,1.0838338,1.141562,1.6284205,2.1675334,0.11326625,0.42802328,0.20966092,0.03615053,0.09860648,1.4154241,0.10869125,0.6226704,1.1094793,0.7105304,0.14391765,0.04972548,0.3985968,0,0.38985693,0.027296903,0.11181012,0.68671083,0.38114578,0,0,0.020950511,0.008099515,0.20173587,0.005249741,0.08953079,0.16319248,8.178788,0.054559026,0.025367577,0.002650785,0.13979997,0,0.40807125,0.004050593,0,0.32939947,0.041875858,0.87854433,0.82384396,0.34929144,0.18370175,0.28704572,0.08490435,0.57977265,0.020137765,0.06605489,0.090309195,0,0.5636919,0.027097872,0,0.101700686,0,0.39219135,2.8368366,0.42978895,0,0.34081432,0.22085641,0.73170954,0,0.41705793,0.1851361,0.21252054,0,0.00401732,2.1613207,0,0.07424632,0.14875712,0.85670453,0.3739443,0,4.3247485,0.07124061,0.21492416,2.3099034,0.19754806,0.18645884,1.9775558,0.08613716,0,0.013003108,0.009181409,0.5461576,0.64925426,0.25891268,0.14728415,0.045699473,0.067758545,0.08067247,1.1707783,0.15800367,0.45843825,0.020886905,0.29691267,0.5038754,0.7167915,0.37655827,1.845222,0.08935218,0.8187934,0.04785879,0.023079008,0.13376,0.32776684,0.23818442,0,0,0,0.57869303,0.050264835,0.002390296,0.08884375,0,0.038589988,0.5390332,0,0.097088434,0.022334319,0.41058362,0.49171433,0.87301934,0,0.35328582
S_15277561,1.1667627,0.29069,0.3795153,0.26518518,0.04391135,0.25786963,0.39259008,0.10970229,0.07420137,0.049185265,0.06878666,0.021861069,0.27605286,0.08104575,0.009634651,0.20855713,0.7082492,0.18365301,0.040479787,0.35761285,0.27221417,0.41991276,0.000585341,0.013337038,0.12990661,0.67747694,0,0.05290699,0.6386956,0,0.22112146,0.76906914,0.13297807,3.6050427,0.023695596,0.37221357,1.4096515,0.006148642,1.898847,0,0.22656061,0.799622,0.17881157,0.83220214,0.5639215,2.0629585,0.4260971,0.7618073,2.005055,1.4694467,0.07884058,0.5032706,0.10790962,0,0.018246155,0,0.47900984,3.7112925,0.063059084,1.3845532,0.66682607,0.106302924,0.8706851,0.024699023,0.19187036,0.13731429,0.6223102,0,0.09768053,0.17597607,0.017345171,0.021906985,0.5150121,0.8220995,0.7129244,0.75875634,1.5472904,0.839128,0.7611293,0.5012185,0.19347568,0.899299,1.635539,0.24791592,0.42661208,0.066172466,0.11225153,0,0,1.4615917,0,0.13505496,0.02347594,0.015724812,0.5209803,1.1356668,1.4467193,2.4014375,0.036975853,0.83092684,0.11471643,0.11891325,0.23361893,1.1697769,0.013204677,0.70517,1.959584,0.6055521,0.12363603,0.022265337,0.39529225,0,0.95873433,0.4295592,0.4062735,0.4352445,0.32662463,0,0,0.38824955,0.028870378,0.063131146,0,0.18188679,0.1649581,8.1079035,0.011175999,0.37788922,0.048267987,0.69029915,0.16494298,0.18600036,0.10886717,0.028540134,0.904395,0.11983252,0.880757,1.4598185,0.5448815,0.20723619,0.14500217,0.08335781,0.8512926,0.023642175,0.17899951,0.21744758,0.00420078,0.4260053,0.018003086,0,0.21407637,0,0.5002968,1.9922277,0.71119785,0.092260614,0.20567894,0.1662984,0.9619251,0,0.6621875,0.9192821,0.32677844,0.004164187,0.009208986,2.1325595,0,0.015071155,0.09966972,1.3162711,0.4749184,0,4.6935625,0.39681324,0.16828898,2.7264462,0.44439587,0.40046817,2.2985034,0.06993411,0,0,0.8657979,1.049354,0.6425757,0.29934186,0.30341813,0.027872965,0,0.016271466,1.4352922,0.22595872,0.94069475,0.18843919,0.5882629,0.6488087,1.3204219,0.114368536,1.2394931,0.38531917,1.156962,0.35236984,0.47367036,0.5323568,0.29656175,0.15016091,0.005384089,0.004918481,0,0.8600215,0.13636088,0.05690765,0.081327975,0.011474084,0.0493618,0.2853545,0,0.19435394,0.084292755,1.1422433,0.65758795,1.1947998,0,0.5393373
S_15277562,0.792072,0.45332274,0.56572247,0.05537112,0.048081487,0.3097285,0.35071212,0.35824051,0.3191828,0.05899797,0.033614434,0.11423058,0.05908715,0.0444614,0,0.38706306,0.26833004,0.15809943,0,0.1287571,0.28990543,0.21423244,0.007743668,0.11498734,0.038502783,1.0450126,0.002630561,0,0.15511645,0,0.1005758,0.40986466,0.209788,3.215071,0.036038667,0.18011919,0.43226588,0.027958538,0.84056526,0,0.16991569,0.35448572,0.05404313,0.8486174,0.43214536,1.6504236,0.18968017,1.1023055,1.7837155,2.273308,0.023450922,0.10140505,0.07455149,0.0183697,0.113373175,0,0.5456176,3.5462964,0.3055446,0.77481747,0.750878,0.000198929,0.8334711,0,0.19721793,0.12152382,0.27885973,0,0.056744557,0.05989814,0.030985015,0.030007841,0.18848951,1.0180259,0.6494499,0.34759542,1.035956,0.7854894,0.7509258,0.29120865,0.33086258,0.53654957,2.017603,0.20248698,0.78263754,0.011392706,0.030533781,0.004887183,0,0.7489453,0,0.20519811,0.010393989,0,1.2433289,0.97646326,1.2938417,2.7106397,0.09333156,0.93392414,0.20225947,0.02819652,0.09773855,1.2018236,0.005965266,0.4219617,0.91405976,0.91376036,0.023056095,0,0.18976608,0,0.5447749,0.097483575,0.07460935,0.6159021,0.43882883,0,0.008328816,0.101143435,0.017108295,0.003656923,0.034341246,0.52118486,0.04368323,6.665151,0.3293203,0.073591225,0.11404193,0.0678387,0.044877864,0.30497566,0.030182512,0.003081065,0.17907265,0.099516355,0.9449682,1.0352995,0.60032916,0.11233591,0.37466952,0.03690871,0.7043353,0.029633706,0.006249243,0.0689737,0.010965923,0.58562744,0.025276272,0.013199952,0.122420445,0,0.23256466,1.8169404,0.6287888,0.10048578,0.07960187,0.000670159,1.2730803,0,0.55585843,0.60669476,0.25459173,0,0.001963806,2.4296002,0,0.001420047,0.023879608,0.35813284,0.29865512,0,3.9380178,0.006768837,0.033629917,1.9624583,0.1400639,0.3481387,2.8814738,0.020903304,0,0,0.7551834,1.2290155,0.4766272,0.30453858,0.15095463,0.057948224,0.011400725,0.018212674,0.5214981,0.075139426,0.4047119,0.355548,0.2780143,0.46214426,0.92397386,0.31904516,1.2401454,0.096477084,0.4752462,0.09840297,0.14815475,0.05334744,0.5557923,0.16009939,0,0.025284981,0.14534897,0.691765,0.033315748,0.012758629,0.002999556,0.006672066,0.00710005,0.7753529,0,0.002814391,0.011769104,0.6024468,0.432819,0.6570907,0.003273687,0.3578403
S_15277563,0.6247549,0.09006208,0.05207724,0.27863342,0.00904607,0.08249021,0.38603398,0.07174782,0.24992448,0.041836336,0,0.15584183,0.3104033,0.044156253,0.06959836,0.33714318,0.7638989,0.1419224,0.042341262,0.4466499,0.47637808,0.2764057,0.063165665,0.01350603,0.1534032,0.74863464,0.003943235,0.12193023,0.39583382,0.000542351,0.015131263,0.5645426,0.060939196,2.878715,0.2916327,0.31362048,0.9602898,0.041597832,1.3897249,0,0.17362425,0.2459226,0.4003115,0.6729853,0.5377015,1.3568114,0.005505761,1.5637585,2.1025953,0.7744303,0.11114287,0.030884642,0.3831532,0,0.21035437,0.13686897,0.99142,3.920072,0.15500839,0.90988034,0.19560999,0.084197946,0.5346721,0,0.09107695,0.009541119,0.20747374,0,0.19836672,0.22966073,0.01452672,0.022685368,0.33191425,1.1573962,0.45719582,0.7990693,1.0984794,0.6403061,0.76601034,0.36316684,0.09533517,0.6602082,1.7627629,0.4058108,0.4795472,0,0.09172109,0.033711497,0,0.62711734,0,0.1958629,0,0,1.1196995,0.894466,0.9704818,2.8105721,0.03246001,1.5000014,0.1106388,0.12323498,0.2108495,0.9828473,0.021757307,0.34559584,1.2047807,0.2963567,0.11088931,0,0.321944,0,0.626107,0.30320337,0.33755884,0.76905626,0.33844322,0,0.10969435,0.1835687,0.21592794,0.07545322,0,0.110291354,0.18010642,8.0167,0.4899424,0.26620495,0.007529939,0.01996529,0.024502374,0.19602795,0.19669944,0,0.832694,0.18242861,0.8179103,1.2526045,0.39618164,0.04955613,0.3335346,0.04101259,0.4665555,0.03138034,0.23088849,0.12003386,0.005222399,0.28002468,0.054403115,0.071911424,0.6769211,1.76E-05,0.36341143,2.6752644,1.2201936,0.33525264,0.1325926,0.091786996,0.58499265,0,0.49791905,0.19922213,0.22377425,0.002657086,0,1.545216,0,0.02942454,0.06152654,0.506178,0.48822418,0,3.8026884,0.42118856,0.035783514,1.7883056,0.20871565,0.3532459,2.9066875,0.078147866,0,0,0.3566097,1.0378308,0.4695235,0.06412901,0.105828,0.18625166,0.001667479,0.1376629,0.9695611,0.00194343,0.62399197,0.14711559,0.39804697,0.52044463,0.71734995,0.163225,1.2934213,0.4745891,0.7376697,0.017729912,0.056630168,0.15401554,0.31766504,0.08934752,0.013009863,0.006174888,0.08847447,0.5649428,0.4091754,0.009947846,0.0320324,0.000181149,0.24629137,0.26815844,0,0.16135582,0.46349156,1.8492736,0.7814339,0.850149,0,0.3286743
S_15277564,1.1352367,0,0.30036166,0.3413151,0.014540494,0.04360849,0.6336098,0.052078426,0.23162168,0.12021712,0,0.08991832,0.8192505,0.15728304,0,0.31492612,0.8336776,0.69143593,0.0647789,0.003875116,1.0577149,0.38907203,0.034330856,0.14526317,0.6883665,0.928121,0.042644817,0,0.055348698,0.02536669,0.29180318,0.68025064,0.042676657,3.4522169,0.1765734,0.82120395,0.82611966,0.03850954,1.4528953,0,0.06361516,0.24590746,0.113418154,0.6715648,0.69761956,0.8390931,0.15219241,1.0295278,1.9342996,1.4868876,0.16885893,0.017168064,0.014776893,0.011879853,0.018007435,0.025009507,0.36617088,3.5693343,0.26487803,0.80254334,0.5185543,0.02914319,0.43511313,0,0.20763993,0,0.3528818,0,0.21228515,0.16159451,0.000297605,0.015995683,0.4419654,0.89415354,0.26135764,0.45650852,1.2606773,0.6315092,1.0585481,0.5614593,0.07291381,0.7227411,1.7765325,0.5215449,0.608166,0.01587042,0.28839046,0.04996006,0.054845493,1.5926265,0,0.046219606,0.012169709,0,0.7887179,0.926383,1.3589813,1.8701272,0.001619676,0.8173175,0.20270228,0.067240424,0.102564834,1.034705,0.1842256,0.22419012,0.8994385,0.6971173,0.023591861,0.1269587,0.3857918,0,0.7048145,0.06451856,0.12516072,0.5431277,0.47947183,0,0.019806366,0.18230805,0.018365223,0.06328296,0,0.2875828,0.17174767,8.626109,0.036725175,0.18897273,0.002493695,0.22787951,0,0.46420494,0.006757781,0,0.93860847,0.43333444,0.5017646,1.5283927,0.02333462,0.16078797,0.5434232,0.06841586,0.89408857,0.11049462,0.017532049,0.28607193,0.016597956,0.35244238,0.038470328,0,0.28072175,0,0.49582264,2.5121157,0.8755193,0.049901195,0.08053437,0.2581706,0.93422985,0,0.39673308,0.79471797,0.33578035,0,0,2.1899555,0,0.004268777,0.24099422,0.73535025,0.4512408,0,4.4956007,0.08025549,0.18898259,2.0439887,0.23373674,0.32898176,3.1570761,0.29052806,0,0.054923207,0.15100259,0.6881828,0.7315617,0.52839184,0.086124696,0.3444653,0.04626911,0.4768722,1.1925782,0.47909585,0.22112286,0,0.40496328,0.782596,0.6318636,0.6435386,0.89738446,0.21770383,0.7228627,0.035927743,0.08226748,0.08681697,0.62569225,0.16220653,0,0.041505348,0.026029855,1.027834,0.020307954,0.020813106,0.033731572,0,0.094752885,0.591747,0,0.038855366,0.033555638,0.8470357,0.5492165,0.7121689,0,0.5325929
